University,Country,Latitude,Longitude
Katholieke Hogeschool Leuven,Belgium,50.8646521,4.7162117
Katholieke Hogeschool Limburg,Belgium,50.9738973,5.3419677
Katholieke Universiteit Brussel,Belgium,50.8476424,4.3571696
Katholieke Universiteit Leuven,Belgium,50.87795449999999,4.7002953
Katholieke Universiteit Leuven  Campus Kortrijk,Belgium,50.806021,3.2923996
Royal Military Academy,Belgium,50.8445816,4.393333
Thierry Graduate School of Leadership,Belgium,50.503887,4.469936
United Business Institute,Belgium,50.503887,4.469936
Université Catholique de Louvain,Belgium,50.6696767,4.615875
Université de Liège,Belgium,50.5830803,5.559063999999999
Université de Mons-Hainaut,Belgium,50.45466340000001,3.952313499999999
Universiteit Antwerpen,Belgium,51.2228097,4.4102318
Universiteit Antwerpen Management School,Belgium,51.2141119,4.4043636
Universiteit Antwerpen  UFSIA,Belgium,51.2206512,4.4104864
Universiteit Gent,Belgium,51.0246858,3.7253383
Université Libre de Bruxelles,Belgium,50.8132068,4.3822222
Vesalius College,Belgium,50.82138,4.3916683
Vlerick Leuven Gent Management School,Belgium,51.0519624,3.7291117
Vrije Universiteit Brussel,Belgium,50.8260453,4.3802052
Université de Ouagadougou,Burkina Faso,12.4481531,-1.547999
"Academy of Economics ""Dimitur A. Tscenov""",Bulgaria,42.733883,25.48583
Academy of Music  Dance and Fine Arts,Bulgaria,42.147571,24.751333
Agricultural University of Plovdiv,Bulgaria,42.1341103,24.7656164
American University in Bulgaria,Bulgaria,42.011889,23.094732
Bourgas Free University,Bulgaria,42.5036144,27.4690315
"Bourgas University ""Prof. Assen Zlatarov""",Bulgaria,42.5267735,27.4501668
City University Programs in Bulgaria,Bulgaria,42.733883,25.48583
International University College,Bulgaria,42.6481122,23.3963567
Medical University of Sofia,Bulgaria,42.6825153,23.3025861
Medical University Pleven,Bulgaria,43.411219,24.6276283
Medical University Plovdiv,Bulgaria,42.1397826,24.7351666
Medical University Varna,Bulgaria,43.2119717,27.9210585
Military University Shoumen,Bulgaria,43.2712398,26.9361286
"National Academy for Theatre and Film Arts ""Krustju Sarafov""",Bulgaria,42.6923355,23.3260808
National Academy of Arts,Bulgaria,42.6948157,23.3343092
"National Academy of Music ""Pantcho Vladigerov""",Bulgaria,42.69492,23.34708
National Sports Academy Sofia,Bulgaria,42.6463976,23.3483633
New Bulgarian University,Bulgaria,42.6782253,23.25272
"Shoumen University ""Konstantin Preslavski""",Bulgaria,43.27966,26.947925
"Sofia University ""St. Kliment Ohridski""",Bulgaria,42.6935966,23.334946
"South-West University ""Neofit Rilski""",Bulgaria,42.01890239999999,23.0793817
Technical University of Gabrovo,Bulgaria,42.8756111,25.3164278
Technical University of Sofia,Bulgaria,42.6570438,23.3553787
Technical University of Varna,Bulgaria,43.2234875,27.9350696
Trakia University Stara Zagora,Bulgaria,42.40071469999999,25.5711639
University of Architecture  Civil Engineering and Geodesy,Bulgaria,42.6831063,23.3315492
University of Chemical Technology and Metallurgy,Bulgaria,42.6553316,23.3584502
University of Economics Varna,Bulgaria,43.209057,27.923601
University of Food Technology,Bulgaria,42.1524291,24.7326558
University of Forestry Sofia,Bulgaria,42.6537224,23.3588263
"University of Mining and Geology ""St. Ivan Rils""",Bulgaria,42.733883,25.48583
University of National and World Economy,Bulgaria,42.6513356,23.349001
University of Plovdiv,Bulgaria,42.1397826,24.7351666
University of Rousse,Bulgaria,43.8545844,25.9701052
Varna Free University,Bulgaria,43.2578542,28.027024
"Veliko Turnovo University ""Cyril and Methodius""",Bulgaria,43.0777752,25.649012
Al Ahlia University,Bahrain,26.236486,50.5927401
Ama International University,Bahrain,26.183729,50.5191798
Applied Science University,Bahrain,26.1432066,50.6149705
Arabian Gulf University,Bahrain,26.2158176,50.5715292
Arab Open University,Bahrain,26.155866,50.528493
Bahrain Polytechnic,Bahrain,26.1632084,50.543838
Gulf University College,Bahrain,26.1515229,50.5752245
New York Instiute of Technology,Bahrain,26.0667,50.5577
RCSI-Medical University of Bahrain,Bahrain,26.261768,50.59699269999999
The Kingdom University,Bahrain,26.2060627,50.5753201
University College Bahrain,Bahrain,26.1931707,50.4800939
University of Bahrain,Bahrain,26.0509509,50.513423
Hope Africa University,Burundi,-3.4796156,29.9358026
Université du Burundi,Burundi,-3.3789351,29.3838265
Université Lumière de Bujumbura,Burundi,-3.3749153,29.3968703
Espam Formation University,Benin ,6.3618476,2.4809253
Houdegbe North American University Benin,Benin ,6.365696499999999,2.5207041
Université d'Abomey-Calavi (UAC),Benin ,6.4130104,2.3449665
Bermuda College,Bermuda,32.2781345,-64.7752786
Institut Teknologi Brunei,Brunei,4.977357599999999,114.8999212
Universiti Islam Sultan Sharif Ali,Brunei,4.9059221,114.9123795
University of Brunei Darussalam,Brunei,4.972665,114.89397
Escuela Militar de Ingeniería,Bolivia,-11.0073441,-66.0582979
Universidad Adventista de Bolivia,Bolivia,-17.3871414,-66.3172537
Universidad Amazonica de Pando,Bolivia,-11.0341697,-68.7604558
Universidad Andina Simón Bolivar,Bolivia,-19.0493476,-65.2589658
"Universidad Autónoma del Beni ""José Ballivián""",Bolivia,-14.8314597,-64.900387
Universidad Autónoma Gabriel René Moreno,Bolivia,-17.7756216,-63.19592160000001
Universidad Autónoma Juan Misael Saracho,Bolivia,-22.7306894,-64.33803499999999
Universidad Autónoma Tomás Frías,Bolivia,-19.5841591,-65.756678
Universidad Católica Boliviana  Cochabamba,Bolivia,-17.371812,-66.143635
Universidad Católica Boliviana  La Paz,Bolivia,-16.5226502,-68.11199119999999
Universidad Católica Boliviana  Santa Cruz,Bolivia,-17.6954617,-63.15072739999999
Universidad Católica Boliviana  Tarija,Bolivia,-21.5331566,-64.7316273
Universidad Central,Bolivia,-16.290154,-63.58865299999999
Universidad de Aquino Bolivia,Bolivia,-16.5055511,-68.12676789999999
Universidad Domingo Savio,Bolivia,-17.7583041,-63.1748571
Universidad Empresarial Mateo Kuljis,Bolivia,-17.8366451,-63.227436
Universidad Juan Misael Saracho,Bolivia,-22.7306894,-64.33803499999999
Universidad Los Andes,Bolivia,-16.290154,-63.58865299999999
Universidad Mayor de San Andrés,Bolivia,-16.5047258,-68.1299198
Universidad Mayor de San Simón,Bolivia,-16.290154,-63.58865299999999
Universidad Nacional Siglo XX Llallagua,Bolivia,-18.4220379,-66.5857836
Universidad Nuestra Senora de La Paz,Bolivia,-16.505195,-68.1274913
Universidad NUR,Bolivia,-17.7690012,-63.1828063
Universidad Privada Abierta Latinoamericana,Bolivia,-17.3694878,-66.1602266
Universidad Privada Boliviana,Bolivia,-16.5752089,-68.1270692
Universidad Privada del Valle,Bolivia,-17.3312118,-66.2260144
Universidad Privada de Santa Cruz de la Sierra,Bolivia,-17.7623859,-63.1479606
Universidad Privada Franz Tamayo (UNIFRANZ),Bolivia,-16.5058558,-68.1327246
Universidad Salesiana de Bolivia,Bolivia,-16.4782409,-68.1493703
Universidad San Francisco Xavier,Bolivia,-19.0434221,-65.24701139999999
Universidad San Francisco Xavier de Chuquisaca,Bolivia,-19.0434221,-65.24701139999999
Universidad Técnica de Oruro,Bolivia,-17.9678774,-67.1114596
Centro Regional Universitário de Espiríto Santo do Pinhal,Brazil,-22.1968945,-46.7492486
Centro Universitário Adventista de São Paulo,Brazil,-22.5037404,-47.1631885
Centro Universitário Barao de Maua,Brazil,-21.1827519,-47.7970429
Centro Universitário Claretiano,Brazil,-14.235004,-51.92528
Centro Universitário de Araraquara,Brazil,-21.7960836,-48.1781476
Centro Universitário de João Pessoa,Brazil,-7.1579619,-34.8579917
Centro Universitário Monte Serrat,Brazil,-23.9438405,-46.3277583
Centro Universitário Newton Paiva,Brazil,,
Centro Universitário Plinio Leite,Brazil,,
Centro Universitário Senac,Brazil,-23.669598,-46.6994908
Centro Universitário Serra dos Órgãos,Brazil,-22.4338603,-42.9791791
EMESCAM - Escola Superior de Ciências da Santa Casa de Misericórdia de Vitória,Brazil,-20.292675,-40.301364
FAAP - Fundação Armando Alvares Penteado,Brazil,-23.5450358,-46.66294389999999
Faculdade Integradas do Ceará,Brazil,-6.3552596,-39.3032879
Faculdade Italo Brasileira,Brazil,-20.339681,-40.3906075
Faculdade Jaguariúna,Brazil,-22.7042274,-46.9848946
Faculdades Integradas Curitiba,Brazil,-25.4372382,-49.2699727
Faculdades Integradas do Brasil - UNIBRASIL,Brazil,-25.4267354,-49.2147835
Faculdades Integradas Toledo,Brazil,-24.7227436,-53.7408209
Faculdades Integradas UPIS,Brazil,-15.8153527,-47.9162247
FAE Business School - Faculdade de Administração e Economia,Brazil,-25.4387795,-49.2726875
Fundação Educacional de Ituverava,Brazil,-20.338893,-47.7915009
Instituto Mauá de Tecnologia,Brazil,-23.6478762,-46.5743044
Instituto Nacional de Matemática Pura e Aplicada - IMPA,Brazil,-22.9655003,-43.2377908
Instituto Tecnológico de Aeronáutica,Brazil,-23.2108714,-45.8753055
Pontifícia Universidade Católica de Campinas,Brazil,-22.9050824,-47.0613327
Pontifícia Universidade Católica de Minas Gerais,Brazil,-17.930178,-43.7908453
Pontifícia Universidade Católica de São Paulo,Brazil,-23.5380348,-46.6711444
Pontificia Universidade Católica do Paraná,Brazil,-25.4518669,-49.2511097
Pontifícia Universidade Católica do Rio de Janeiro,Brazil,-22.9797463,-43.233402
Pontifícia Universidade Católica do Rio Grande do Sul,Brazil,-30.0592974,-51.1729965
Universidade Bandeirante de São Paulo,Brazil,-23.5076253,-46.5981151
Universidade Braz Cubas,Brazil,-23.5143973,-46.1874307
Universidade Camilo Castelo Branco,Brazil,-20.2962683,-50.2801239
Universidade Candido Mendes,Brazil,-22.9461166,-43.3452315
Universidade Castelo Branco,Brazil,-22.8786168,-43.4389984
Universidade Católica de Brasília,Brazil,-15.8651094,-48.0301378
Universidade Católica de Goiás,Brazil,-16.6762057,-49.2455094
Universidade Católica de Pelotas,Brazil,-31.774458,-52.34129069999999
Universidade Católica de Pernambuco,Brazil,-8.054895499999999,-34.8877622
Universidade Católica de Petrópolis,Brazil,-22.510821,-43.1844264
Universidade Católica de Salvador,Brazil,-12.9485141,-38.4133785
Universidade Católica de Santos,Brazil,-23.9601702,-46.3228938
Universidade Católica Dom Bosco,Brazil,-20.408029,-54.61888399999999
Universidade Cidade de São Paulo,Brazil,-23.5360551,-46.55945209999999
Universidade Cruzeiro do Sul,Brazil,-23.4991358,-46.4528588
Universidade da Amazônia,Brazil,-1.4387788,-48.4784484
Universidade da Região da Campanha,Brazil,-21.8343864,-45.3990201
Universidade de Alfenas,Brazil,-21.4245313,-45.9470205
Universidade de Brasília,Brazil,-15.7651574,-47.8699039
Universidade de Caxias do Sul,Brazil,-29.1740137,-51.1812032
Universidade de Cruz Alta,Brazil,-28.5697929,-53.6222524
Universidade de Fortaleza,Brazil,-3.7687753,-38.478061
Universidade de Franca,Brazil,-20.5698039,-47.4033432
Universidade de Guarulhos,Brazil,-23.4702144,-46.5316121
Universidade de Itaúna,Brazil,-20.056562,-44.572396
Universidade de Marília,Brazil,-22.2367935,-49.96645729999999
Universidade de Mogi das Cruzes,Brazil,-23.5169621,-46.1826845
Universidade de Nova Iguaçu,Brazil,-22.759464,-43.44950499999999
Universidade de Passo Fundo,Brazil,-28.234493,-52.38044
Universidade de Pernambuco,Brazil,-8.8137173,-36.954107
Universidade de Ribeirão Preto,Brazil,-21.2030233,-47.77937470000001
Universidade de Santa Cruz do Sul,Brazil,-29.69798729999999,-52.4384315
Universidade de Santo Amaro,Brazil,-23.6510359,-46.7022645
Universidade de São Paulo,Brazil,-23.5613991,-46.7307891
Universidade de Taubaté,Brazil,-23.013938,-45.551052
Universidade de Tocantins,Brazil,-11.4098737,-48.71914229999999
Universidade de Uberaba,Brazil,-19.7460372,-47.9339936
Universidade de Vila Velha,Brazil,-20.3518079,-40.3079697
Universidade do Amazonas,Brazil,-3.1002425,-59.9765378
Universidade do Estado da Bahia,Brazil,-12.952777,-38.4594595
Universidade do Estado de Santa Catarina,Brazil,-27.5859587,-48.5023714
Universidade do Estado do Rio de Janeiro,Brazil,-22.9111739,-43.2361323
Universidade do Estado do Rio Grande do Norte,Brazil,-5.573792,-36.9091802
Universidade do Extremo Sul Catarinense,Brazil,-28.7020503,-49.4079409
Universidade do Grande Rio,Brazil,-22.7891272,-43.306299
Universidade do Oeste de Santa Catarina,Brazil,-27.167319,-51.519039
Universidade do Oeste Paulista,Brazil,-7.918524799999999,-34.8209607
Universidade do Rio de Janeiro,Brazil,-22.8625345,-43.2234737
Universidade do Rio Grande,Brazil,-32.0680354,-52.161541
Universidade do Sagrado Coração,Brazil,-22.3277078,-49.0532098
Universidade do Sul de Santa Catarina,Brazil,-26.928572,-49.36531489999999
Universidade do Vale do Itajaí,Brazil,-26.9161329,-48.6643288
Universidade Estácio de Sá,Brazil,,
Universidade Estadual da Paraíba,Brazil,-7.2088005,-35.9173583
Universidade Estadual de Campinas,Brazil,-22.8184393,-47.0647206
Universidade Estadual de Feira de Santana,Brazil,-12.2004383,-38.9719222
Universidade Estadual de Londrina,Brazil,-23.3268108,-51.20382069999999
Universidade Estadual de Maringá,Brazil,-23.4054048,-51.9399185
Universidade Estadual de Montes Claros,Brazil,-16.7186987,-43.8785728
Universidade Estadual de Ponta Grossa,Brazil,-25.0863494,-50.1612625
Universidade Estadual de Santa Cruz,Brazil,-14.7967668,-39.1733824
Universidade Estadual do Ceará,Brazil,-3.7879583,-38.5532076
Universidade Estadual do Centro-Oeste,Brazil,-25.4061631,-51.46977
Universidade Estadual do Maranhão,Brazil,-2.5771927,-44.2094108
Universidade Estadual do Norte Fluminense,Brazil,-14.235004,-51.92528
Universidade Estadual do Oeste do Paraná,Brazil,-24.9875937,-53.4507991
Universidade Estadual do Piauí,Brazil,-8.322948799999999,-43.1747162
Universidade Estadual do Vale do Acaraú,Brazil,-14.235004,-51.92528
Universidade Estadual Paulista,Brazil,-7.918524799999999,-34.8209607
Universidade Estadual Sudoeste da Bahia,Brazil,-14.8929671,-40.8068821
Universidade Federal da Bahia,Brazil,-13.003676,-38.5100127
Universidade Federal da Grande Dourados,Brazil,-22.2166055,-54.8151053
Universidade Federal da Paraíba,Brazil,-7.137748500000001,-34.8458974
Universidade Federal de Alagoas,Brazil,-9.5713058,-36.7819505
Universidade Federal de Campina Grande,Brazil,-7.2171368,-35.9097543
Universidade Federal de Goiás,Brazil,-16.6062069,-49.2614624
Universidade Federal de Juiz de Fora,Brazil,-21.7732767,-43.368996
Universidade Federal de Lavras,Brazil,-21.2317572,-44.9947798
Universidade Federal de Mato Grosso,Brazil,-15.6098867,-56.0651571
Universidade Federal de Mato Grosso do Sul,Brazil,-20.5044138,-54.614135
Universidade Federal de Minas Gerais,Brazil,-19.870682,-43.9677359
Universidade Federal de Ouro Preto,Brazil,-20.402211,-43.5105574
Universidade Federal de Pelotas,Brazil,-31.7813059,-52.3229172
Universidade Federal de Pernambuco,Brazil,-8.0507245,-34.9508812
Universidade Federal de Rondônia,Brazil,-8.7635437,-63.9065259
Universidade Federal de Roraima,Brazil,2.8333356,-60.69378930000001
Universidade Federal de Santa Catarina,Brazil,-27.5999666,-48.5194152
Universidade Federal de Santa Maria,Brazil,-29.7208878,-53.7147551
